country,department,month,revenue,interest_income,fee_income,operating_expenses,loan_loss_provisions,net_income,tax,net_profit_after_tax
Germany,Platform & Software,2024-09-01,19828071.75,11917773.09,7910298.66,14040121.95,545613.81,5242335.99,1310584.0,3931751.99
Germany,Platform & Software,2024-10-01,19552930.61,11682238.63,7870691.98,13436925.96,838855.23,5277149.42,1319287.36,3957862.06
Germany,Platform & Software,2024-11-01,18703312.96,11281291.75,7422021.21,13853431.74,593651.95,4256229.27,1064057.32,3192171.95
Germany,Platform & Software,2024-12-01,20631996.06,12662706.49,7969289.57,13633225.67,678731.07,6320039.32,1580009.83,4740029.49
Singapore,Finance,2020-01-01,25427802.81,15129506.69,10298296.12,17354647.13,901822.61,7171333.07,1792833.27,5378499.8
Singapore,Finance,2020-02-01,26847337.12,15774320.17,11073016.95,16652545.56,782139.45,9412652.11,2353163.03,7059489.08
Singapore,Finance,2020-03-01,27201394.86,15792403.28,11408991.58,17340569.18,1251604.2,8609221.48,2152305.37,6456916.11
Singapore,Finance,2020-04-01,28298090.2,16784954.04,11513136.16,18007158.38,300482.51,9990449.31,2497612.33,7492836.98
Singapore,Finance,2020-05-01,27940351.51,17021859.85,10918491.66,16795164.41,1015811.2,10129375.9,2532343.98,7597031.92
Singapore,Finance,2020-06-01,25936715.44,15528010.37,10408705.07,17187397.44,958499.66,7790818.34,1947704.58,5843113.76
Singapore,Finance,2020-07-01,24793778.38,14688009.48,10105768.9,18137898.68,610958.86,6044920.84,1511230.21,4533690.63
Singapore,Finance,2020-08-01,24750268.58,14989131.36,9761137.22,17427119.58,351355.72,6971793.28,1742948.32,5228844.96
Singapore,Finance,2020-09-01,23152123.87,13720126.92,9431996.95,17962146.48,715713.14,4474264.25,1118566.06,3355698.19
Singapore,Finance,2020-10-01,23192723.16,14246263.88,8946459.28,18435834.46,360641.36,4396247.34,1099061.84,3297185.5
Singapore,Finance,2020-11-01,24046288.76,14201488.98,9844799.78,18072468.73,1158926.48,4814893.55,1203723.39,3611170.16
Singapore,Finance,2020-12-01,24617775.65,14784346.13,9833429.52,17978825.37,477800.68,6161149.6,1540287.4,4620862.2
Singapore,Finance,2021-01-01,26074198.63,15695110.58,10379088.05,18193562.95,1166119.15,6714516.53,1678629.13,5035887.4
Singapore,Finance,2021-02-01,27517818.4,17049736.04,10468082.36,18468828.73,1211744.34,7837245.33,1959311.33,5877934.0
Singapore,Finance,2021-03-01,29200590.29,17416841.4,11783748.89,18102015.49,560416.64,10538158.16,2634539.54,7903618.62
Singapore,Finance,2021-04-01,29099876.28,17740300.28,11359576.0,18185986.54,1125293.45,9788596.29,2447149.07,7341447.22
Singapore,Finance,2021-05-01,28404467.03,16554871.82,11849595.21,18095026.77,622781.88,9686658.38,2421664.6,7264993.78
Singapore,Finance,2021-06-01,27949392.71,16611478.13,11337914.58,18061062.95,898339.17,8989990.59,2247497.65,6742492.94
Singapore,Finance,2021-07-01,25026654.74,15004701.31,10021953.43,17625326.65,876999.9,6524328.19,1631082.05,4893246.14
Singapore,Finance,2021-08-01,25354714.21,14941166.69,10413547.52,18384600.07,289854.56,6680259.58,1670064.9,5010194.68
Singapore,Finance,2021-09-01,23801733.83,14605026.78,9196707.05,18729938.23,462021.09,4609774.51,1152443.63,3457330.88
Singapore,Finance,2021-10-01,23677205.16,14261067.21,9416137.95,17962926.06,747508.4,4966770.7,1241692.68,3725078.02
Singapore,Finance,2021-11-01,24442882.46,15119273.21,9323609.25,18820474.22,686362.41,4936045.83,1234011.46,3702034.37
Singapore,Finance,2021-12-01,24471834.17,14865118.59,9606715.58,18278429.81,948928.38,5244475.98,1311119.0,3933356.98
Singapore,Finance,2022-01-01,26664083.67,16126838.08,10537245.59,18306874.49,791892.54,7565316.64,1891329.16,5673987.48
Singapore,Finance,2022-02-01,28287797.53,16762324.72,11525472.81,18276793.92,776742.84,9234260.77,2308565.19,6925695.58
Singapore,Finance,2022-03-01,29238924.2,17302243.03,11936681.17,18788640.59,443832.27,10006451.34,2501612.84,7504838.5
Singapore,Finance,2022-04-01,28928953.27,17582034.09,11346919.18,19110534.08,333469.74,9484949.45,2371237.36,7113712.09
Singapore,Finance,2022-05-01,28993216.4,17621812.89,11371403.51,18289631.04,752192.65,9951392.71,2487848.18,7463544.53
Singapore,Finance,2022-06-01,27645046.9,16291703.77,11353343.13,17799816.73,333810.65,9511419.52,2377854.88,7133564.64
Singapore,Finance,2022-07-01,25874810.52,15678588.44,10196222.08,19037141.41,631715.15,6205953.96,1551488.49,4654465.47
Singapore,Finance,2022-08-01,26092598.07,16030430.9,10062167.17,18568142.65,976502.35,6547953.07,1636988.27,4910964.8
Singapore,Finance,2022-09-01,24165123.85,14816053.99,9349069.86,17693661.04,511911.17,5959551.64,1489887.91,4469663.73
Singapore,Finance,2022-10-01,24539698.87,14586343.17,9953355.7,18128073.02,613030.44,5798595.41,1449648.85,4348946.56
Singapore,Finance,2022-11-01,24676031.28,14402099.61,10273931.67,18255346.64,832662.98,5588021.66,1397005.42,4191016.24
Singapore,Finance,2022-12-01,25031807.32,14922487.79,10109319.53,19069783.46,544856.21,5417167.65,1354291.91,4062875.74
Singapore,Finance,2023-01-01,27420197.81,16454944.22,10965253.59,17842017.93,858474.96,8719704.92,2179926.23,6539778.69
Singapore,Finance,2023-02-01,28323524.77,17203644.95,11119879.82,18354586.93,1264784.59,8704153.25,2176038.31,6528114.94
Singapore,Finance,2023-03-01,29791093.32,18350287.36,11440805.96,19446743.08,1398717.08,8945633.16,2236408.29,6709224.87
Singapore,Finance,2023-04-01,30511276.27,18733591.23,11777685.04,18000220.98,402269.15,12108786.14,3027196.54,9081589.6
Singapore,Finance,2023-05-01,29729694.36,18088446.78,11641247.58,18721451.71,699109.15,10309133.5,2577283.38,7731850.12
Singapore,Finance,2023-06-01,29490923.29,18042755.53,11448167.76,19468214.44,699938.37,9322770.48,2330692.62,6992077.86
Singapore,Finance,2023-07-01,26890734.93,15866749.22,11023985.71,18548459.22,902586.69,7439689.02,1859922.26,5579766.76
Singapore,Finance,2023-08-01,26319998.17,16195667.82,10124330.35,18819269.08,1086155.34,6414573.75,1603643.44,4810930.31
Singapore,Finance,2023-09-01,24604083.53,14850619.44,9753464.09,19721809.73,742532.78,4139741.02,1034935.26,3104805.76
Singapore,Finance,2023-10-01,24735807.1,14941718.73,9794088.37,18579849.96,1188929.89,4967027.25,1241756.81,3725270.44
Singapore,Finance,2023-11-01,24914684.78,15085800.88,9828883.9,18652571.64,1096367.97,5165745.17,1291436.29,3874308.88
Singapore,Finance,2023-12-01,26064561.64,15459034.17,10605527.47,19385545.83,1066565.24,5612450.57,1403112.64,4209337.93
Singapore,Finance,2024-01-01,27039849.74,16240900.44,10798949.3,18003824.64,602036.13,8433988.97,2108497.24,6325491.73
Singapore,Finance,2024-02-01,29746816.37,17670345.84,12076470.53,19717993.21,1278314.19,8750508.97,2187627.24,6562881.73
Singapore,Finance,2024-03-01,29792220.0,17326720.94,12465499.06,19791945.32,1011745.04,8988529.64,2247132.41,6741397.23
Singapore,Finance,2024-04-01,29605314.5,17737984.0,11867330.5,19673981.86,691124.39,9240208.25,2310052.06,6930156.19
Singapore,Finance,2024-05-01,30146738.61,17683067.18,12463671.43,18284798.16,740673.63,11121266.82,2780316.7,8340950.12
Singapore,Finance,2024-06-01,28636051.36,17397068.25,11238983.11,18714702.07,409521.46,9511827.83,2377956.96,7133870.87
Singapore,Finance,2024-07-01,28175837.13,17325093.23,10850743.9,18601035.1,477309.57,9097492.46,2274373.12,6823119.34
Singapore,Finance,2024-08-01,26495881.3,16156113.93,10339767.37,19023711.87,1036351.07,6435818.36,1608954.59,4826863.77
Singapore,Finance,2024-09-01,25910269.18,16071010.89,9839258.29,19786764.32,722717.07,5400787.79,1350196.95,4050590.84
Singapore,Finance,2024-10-01,24532510.4,14902430.21,9630080.19,19479687.81,1180240.04,3872582.55,968145.64,2904436.91
Singapore,Finance,2024-11-01,25556394.56,14892706.71,10663687.85,19864840.29,545351.79,5146202.48,1286550.62,3859651.86
Singapore,Finance,2024-12-01,26792158.87,16514373.99,10277784.88,19850123.55,457958.11,6484077.21,1621019.3,4863057.91
Singapore,Accounting,2020-01-01,23070074.97,14002923.23,9067151.74,14090679.56,748841.34,8230554.07,2057638.52,6172915.55
Singapore,Accounting,2020-02-01,23851048.93,14181604.82,9669444.11,14448522.12,244927.88,9157598.93,2289399.73,6868199.2
Singapore,Accounting,2020-03-01,23794551.52,14350061.21,9444490.31,14133683.47,768854.13,8892013.92,2223003.48,6669010.44
Singapore,Accounting,2020-04-01,24899736.86,15155232.0,9744504.86,14693465.59,1180420.81,9025850.46,2256462.62,6769387.84
Singapore,Accounting,2020-05-01,24836599.9,14694208.99,10142390.91,14560679.5,661729.58,9614190.82,2403547.7,7210643.12
Singapore,Accounting,2020-06-01,24564728.85,14790618.97,9774109.88,14316555.33,653925.53,9594247.99,2398562.0,7195685.99
Singapore,Accounting,2020-07-01,22877034.86,13842516.96,9034517.9,13912392.55,1018112.86,7946529.45,1986632.36,5959897.09
Singapore,Accounting,2020-08-01,21127725.07,12384751.87,8742973.2,14268687.98,1042149.49,5816887.6,1454221.9,4362665.7
Singapore,Accounting,2020-09-01,20936346.18,12865614.53,8070731.65,14471023.45,823123.17,5642199.56,1410549.89,4231649.67
Singapore,Accounting,2020-10-01,20162506.41,12125981.97,8036524.44,14835261.37,836830.95,4490414.09,1122603.52,3367810.57
Singapore,Accounting,2020-11-01,20961627.88,12852146.58,8109481.3,14341393.22,464963.88,6155270.78,1538817.7,4616453.08
Singapore,Accounting,2020-12-01,21403893.53,13099141.46,8304752.07,13767476.69,807509.17,6828907.67,1707226.92,5121680.75
Singapore,Accounting,2021-01-01,22996344.16,14322318.91,8674025.25,15017388.67,235719.48,7743236.01,1935809.0,5807427.01
Singapore,Accounting,2021-02-01,22958982.23,13708400.23,9250582.0,14144235.4,816572.97,7998173.86,1999543.46,5998630.4
Singapore,Accounting,2021-03-01,25338232.35,15028859.26,10309373.09,13833520.48,493002.19,11011709.68,2752927.42,8258782.26
Singapore,Accounting,2021-04-01,25732677.88,15328876.56,10403801.32,15190265.52,376452.14,10165960.22,2541490.06,7624470.16
Singapore,Accounting,2021-05-01,24487916.54,14697896.61,9790019.93,14084058.46,562219.64,9841638.44,2460409.61,7381228.83
Singapore,Accounting,2021-06-01,24130073.14,14454143.55,9675929.59,14729210.15,652171.05,8748691.94,2187172.98,6561518.96
Singapore,Accounting,2021-07-01,23529094.36,14148500.58,9380593.78,14248696.96,502923.07,8777474.33,2194368.58,6583105.75
Singapore,Accounting,2021-08-01,22051508.87,13179816.35,8871692.52,14424915.2,767359.23,6859234.44,1714808.61,5144425.83
Singapore,Accounting,2021-09-01,21092841.67,12945962.08,8146879.59,15296655.57,793395.14,5002790.96,1250697.74,3752093.22
Singapore,Accounting,2021-10-01,21331205.13,13055708.18,8275496.95,15231994.88,886377.82,5212832.43,1303208.11,3909624.32
Singapore,Accounting,2021-11-01,21303314.68,12999091.07,8304223.61,14548587.03,849491.07,5905236.58,1476309.14,4428927.44
Singapore,Accounting,2021-12-01,21906826.38,12764348.49,9142477.89,15416805.32,835687.86,5654333.2,1413583.3,4240749.9
Singapore,Accounting,2022-01-01,23687510.68,14565531.17,9121979.51,15394592.76,302814.71,7990103.21,1997525.8,5992577.41
Singapore,Accounting,2022-02-01,24404087.29,14292363.45,10111723.84,15066572.15,1032516.58,8304998.56,2076249.64,6228748.92
Singapore,Accounting,2022-03-01,24440162.88,14647102.46,9793060.42,15285703.76,367868.85,8786590.27,2196647.57,6589942.7
Singapore,Accounting,2022-04-01,26330974.84,15630268.48,10700706.36,15031487.56,923597.87,10375889.41,2593972.35,7781917.06
Singapore,Accounting,2022-05-01,25249995.45,15495965.41,9754030.04,15198285.1,1146836.75,8904873.6,2226218.4,6678655.2
Singapore,Accounting,2022-06-01,24642904.14,14847519.34,9795384.8,14857099.54,447472.79,9338331.81,2334582.95,7003748.86
Singapore,Accounting,2022-07-01,23494353.69,14214105.39,9280248.3,14949221.26,955689.24,7589443.19,1897360.8,5692082.39
Singapore,Accounting,2022-08-01,22485631.7,13328731.59,9156900.11,15175450.38,384001.67,6926179.65,1731544.91,5194634.74
Singapore,Accounting,2022-09-01,21062697.88,12549764.74,8512933.14,14903549.35,429966.05,5729182.48,1432295.62,4296886.86
Singapore,Accounting,2022-10-01,21987977.67,13403309.61,8584668.06,14633912.47,339201.18,7014864.02,1753716.0,5261148.02
Singapore,Accounting,2022-11-01,21299996.19,12563228.63,8736767.56,14311655.16,334363.74,6653977.29,1663494.32,4990482.97
Singapore,Accounting,2022-12-01,22329424.68,13003658.22,9325766.46,15575133.64,885943.45,5868347.59,1467086.9,4401260.69
Singapore,Accounting,2023-01-01,23814828.93,14131450.19,9683378.74,14679297.18,335550.89,8799980.86,2199995.22,6599985.64
Singapore,Accounting,2023-02-01,24768798.17,14370328.63,10398469.54,15427140.51,1199157.17,8142500.49,2035625.12,6106875.37
Singapore,Accounting,2023-03-01,25882711.87,15822750.77,10059961.1,15060903.28,481489.38,10340319.21,2585079.8,7755239.41
Singapore,Accounting,2023-04-01,26501367.03,15727272.09,10774094.94,14725362.55,863398.47,10912606.01,2728151.5,8184454.51
Singapore,Accounting,2023-05-01,25891581.86,15783161.6,10108420.26,15694858.81,289226.12,9907496.93,2476874.23,7430622.7
Singapore,Accounting,2023-06-01,24427127.26,14672399.44,9754727.82,15902385.43,1133068.45,7391673.38,1847918.34,5543755.04
Singapore,Accounting,2023-07-01,23601150.46,14046261.24,9554889.22,14737108.54,331180.83,8532861.09,2133215.27,6399645.82
Singapore,Accounting,2023-08-01,22677622.0,13661701.32,9015920.68,15806488.33,295138.25,6575995.42,1643998.86,4931996.56
Singapore,Accounting,2023-09-01,21879671.48,12995274.27,8884397.21,14749705.34,1003582.51,6126383.63,1531595.91,4594787.72
Singapore,Accounting,2023-10-01,21461771.92,12856864.13,8604907.79,16033690.11,892253.16,4535828.65,1133957.16,3401871.49
Singapore,Accounting,2023-11-01,22683700.56,13778146.94,8905553.62,15074610.64,1079468.43,6529621.49,1632405.37,4897216.12
Singapore,Accounting,2023-12-01,22433135.75,13540079.42,8893056.33,15724415.84,639817.66,6068902.25,1517225.56,4551676.69
Singapore,Accounting,2024-01-01,24715726.72,14975959.83,9739766.89,14885411.81,635769.36,9194545.55,2298636.39,6895909.16
Singapore,Accounting,2024-02-01,24749779.76,14989860.47,9759919.29,15176609.1,1104269.02,8468901.64,2117225.41,6351676.23
Singapore,Accounting,2024-03-01,27178355.69,16067557.35,11110798.34,15460156.47,1049618.19,10668581.03,2667145.26,8001435.77
Singapore,Accounting,2024-04-01,26753375.62,15549603.51,11203772.11,15651682.39,1174948.19,9926745.04,2481686.26,7445058.78
Singapore,Accounting,2024-05-01,26270775.44,16133436.65,10137338.79,15629550.98,725222.31,9916002.15,2479000.54,7437001.61
Singapore,Accounting,2024-06-01,25120106.49,14967333.71,10152772.78,15806618.84,849959.69,8463527.96,2115881.99,6347645.97
Singapore,Accounting,2024-07-01,25421543.14,15163704.43,10257838.71,15916263.65,472065.03,9033214.46,2258303.62,6774910.84
Singapore,Accounting,2024-08-01,24033794.96,14358621.29,9675173.67,15039218.79,1154810.36,7839765.81,1959941.45,5879824.36
Singapore,Accounting,2024-09-01,23202067.3,14152573.79,9049493.51,15054425.34,258079.73,7889562.23,1972390.56,5917171.67
Singapore,Accounting,2024-10-01,22945004.95,13608193.99,9336810.96,15087840.71,563811.34,7293352.9,1823338.22,5470014.68
Singapore,Accounting,2024-11-01,23178800.52,13908962.99,9269837.53,14988756.72,406500.96,7783542.84,1945885.71,5837657.13
Singapore,Accounting,2024-12-01,22527282.83,13512511.31,9014771.52,16126284.7,665857.31,5735140.82,1433785.2,4301355.62
Singapore,Human Resources,2020-01-01,41407595.49,24806861.41,16600734.08,28872009.21,1140149.77,11395436.51,2848859.13,8546577.38
Singapore,Human Resources,2020-02-01,44467333.32,26670215.14,17797118.18,28534540.79,2007282.62,13925509.91,3481377.48,10444132.43
Singapore,Human Resources,2020-03-01,45456945.5,27610889.28,17846056.22,27234234.79,1427329.12,16795381.59,4198845.4,12596536.19
Singapore,Human Resources,2020-04-01,47627346.27,28714810.59,18912535.68,29210383.6,1981937.83,16435024.84,4108756.21,12326268.63
Singapore,Human Resources,2020-05-01,45460769.84,28119672.57,17341097.27,26726456.4,2233014.55,16501298.89,4125324.72,12375974.17
Singapore,Human Resources,2020-06-01,43103937.91,25702320.6,17401617.31,26961458.87,1418405.62,14724073.42,3681018.36,11043055.06
Singapore,Human Resources,2020-07-01,42425513.52,25932444.03,16493069.49,28081132.3,1012930.29,13331450.93,3332862.73,9998588.2
Singapore,Human Resources,2020-08-01,41582397.29,24870529.49,16711867.8,29299900.13,1364761.1,10917736.06,2729434.02,8188302.04
Singapore,Human Resources,2020-09-01,38864895.66,24090465.35,14774430.31,29094281.93,1388116.75,8382496.98,2095624.24,6286872.74
Singapore,Human Resources,2020-10-01,37901480.31,22048134.73,15853345.58,29613496.9,1514965.04,6773018.37,1693254.59,5079763.78
Singapore,Human Resources,2020-11-01,38402733.79,23571828.14,14830905.65,27560389.06,809812.56,10032532.17,2508133.04,7524399.13
Singapore,Human Resources,2020-12-01,41187570.04,25057156.12,16130413.92,27209698.69,1768181.01,12209690.34,3052422.58,9157267.76
Singapore,Human Resources,2021-01-01,43662562.45,26539209.54,17123352.91,29931675.21,580970.24,13149917.0,3287479.25,9862437.75
Singapore,Human Resources,2021-02-01,45195083.2,27317540.28,17877542.92,28894018.64,660155.79,15640908.77,3910227.19,11730681.58
Singapore,Human Resources,2021-03-01,46305612.55,27521470.93,18784141.62,29302769.25,677098.44,16325744.86,4081436.22,12244308.64
Singapore,Human Resources,2021-04-01,46728615.74,27236958.9,19491656.84,29911383.91,2261878.08,14555353.75,3638838.44,10916515.31
Singapore,Human Resources,2021-05-01,46742238.01,27662870.01,19079368.0,27714413.3,682746.89,18345077.82,4586269.46,13758808.36
Singapore,Human Resources,2021-06-01,46088857.35,27759189.71,18329667.64,27699849.39,1166199.37,17222808.59,4305702.15,12917106.44
Singapore,Human Resources,2021-07-01,42671638.31,24768690.57,17902947.74,27539610.35,1480719.44,13651308.52,3412827.13,10238481.39
Singapore,Human Resources,2021-08-01,39166140.57,23397502.83,15768637.74,28463450.34,1555020.59,9147669.64,2286917.41,6860752.23
Singapore,Human Resources,2021-09-01,39380970.0,23715144.36,15665825.64,28245175.67,1851666.41,9284127.92,2321031.98,6963095.94
Singapore,Human Resources,2021-10-01,39038071.16,23920245.29,15117825.87,28429945.23,690887.31,9917238.62,2479309.65,7437928.97
Singapore,Human Resources,2021-11-01,38816297.34,23452977.67,15363319.67,27669548.34,665835.65,10480913.35,2620228.34,7860685.01
Singapore,Human Resources,2021-12-01,41871020.63,25108248.6,16762772.03,28561965.17,1291290.07,12017765.39,3004441.35,9013324.04
Singapore,Human Resources,2022-01-01,43060520.46,25173308.9,17887211.56,28250666.52,585796.12,14224057.82,3556014.46,10668043.36
Singapore,Human Resources,2022-02-01,44536893.42,26134091.8,18402801.62,28944163.59,1380316.58,14212413.25,3553103.31,10659309.94
Singapore,Human Resources,2022-03-01,49307785.27,29655335.85,19652449.42,29531656.8,1137312.22,18638816.25,4659704.06,13979112.19
Singapore,Human Resources,2022-04-01,47231451.41,27805890.61,19425560.8,28998029.51,504648.97,17728772.93,4432193.23,13296579.7
Singapore,Human Resources,2022-05-01,47944821.14,29486203.84,18458617.3,30439564.91,2386821.86,15118434.37,3779608.59,11338825.78
Singapore,Human Resources,2022-06-01,45453263.87,27238199.14,18215064.73,30332458.8,1928063.11,13192741.96,3298185.49,9894556.47
